"UNIQUE_ID","COLLECTION_ID","YEAR","SEASON","COLLECTION_START","COLLECTION_END","FOREST_TYPE","PLOT","YEBI_TOTAL","YEBI_CATEGORY","SUMA_TOTAL","SUMA_FULL","REMA_TOTAL","REMA_FULL","AMBE_HUSK","AMBE_TOTAL","AMBE_FULL","AMBE_VERTEBRATE_EATEN","AMBE_EMPTY","AMBE_INSECT_DAMAGE","RESP_TOTAL","RESP_FULL","EAHE_TOTAL","SP_FI_HE_TOTAL","NWCE_TOTAL","BAFI_TOTAL","PABI_TOTAL","OTHER_TOTAL","OTHER_SPP","COMMENTS","CENSOR"
"1995_15_968",15,1995,"F",19950713,19951024,"H",968,22,"M",1,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1995_15_969",15,1995,"F",19950713,19951024,"M",969,4,"L",12,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,NA,"N"
"1995_15_970",15,1995,"F",19950713,19951024,"M",970,25,"M",1,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,NA,NA,"N"
"1995_15_971",15,1995,"F",19950713,19951024,"M",971,2,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1995_15_972",15,1995,"F",19950713,19951024,"M",972,19,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1995_15_973",15,1995,"F",19950713,19951024,"M",973,6,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,13,0,0,0,0,0,NA,NA,"N"
"1995_15_974",15,1995,"F",19950713,19951024,"M",974,19,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1995_15_975",15,1995,"F",19950713,19951024,"M",975,2,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1995_15_976",15,1995,"F",19950713,19951024,"M",976,49,"M",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,7,0,0,0,0,0,NA,NA,"N"
"1995_15_977",15,1995,"F",19950713,19951024,"M",977,7,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1995_15_978",15,1995,"F",19950713,19951024,"M",978,113,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1995_15_979",15,1995,"F",19950713,19951024,"M",979,0,"N",6,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,NA,NA,"N"
"1995_15_980",15,1995,"F",19950713,19951024,"M",980,18,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,10,0,0,0,0,0,NA,NA,"N"
"1995_15_981",15,1995,"F",19950713,19951024,"M",981,18,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1995_15_982",15,1995,"F",19950713,19951024,"M",982,12,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1995_15_983",15,1995,"F",19950713,19951024,"M",983,4,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_934",16,1996,"S",19951024,19960718,"M",934,21,"M",0,NA,4,NA,NA,0,NA,NA,NA,NA,20,NA,3,2,0,0,0,0,NA,NA,"N"
"1996_16_935",16,1996,"S",19951024,19960718,"M",935,54,"H",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,NA,NA,"N"
"1996_16_936",16,1996,"S",19951024,19960718,"M",936,44,"M",0,NA,7,NA,NA,0,NA,NA,NA,NA,8,NA,3,13,0,0,0,0,NA,NA,"N"
"1996_16_937",16,1996,"S",19951024,19960718,"M",937,44,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,12,NA,6,0,0,0,0,0,NA,NA,"N"
"1996_16_938",16,1996,"S",19951024,19960718,"M",938,25,"M",0,NA,35,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1996_16_939",16,1996,"S",19951024,19960718,"M",939,83,"H",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_940",16,1996,"S",19951024,19960718,"M",940,140,"H",0,NA,3,NA,NA,0,NA,NA,NA,NA,15,NA,4,0,0,0,0,0,NA,NA,"N"
"1996_16_941",16,1996,"S",19951024,19960718,"M",941,137,"H",0,NA,61,NA,NA,0,NA,NA,NA,NA,19,NA,4,0,0,0,0,0,NA,NA,"N"
"1996_16_942",16,1996,"S",19951024,19960718,"M",942,117,"H",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_943",16,1996,"S",19951024,19960718,"M",943,197,"H",0,NA,11,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_944",16,1996,"S",19951024,19960718,"H",944,6,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_945",16,1996,"S",19951024,19960718,"H",945,0,"N",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_946",16,1996,"S",19951024,19960718,"H",946,2,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_947",16,1996,"S",19951024,19960718,"H",947,23,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1996_16_948",16,1996,"S",19951024,19960718,"H",948,5,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_949",16,1996,"S",19951024,19960718,"H",949,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_950",16,1996,"S",19951024,19960718,"H",950,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"no seeds","N"
"1996_16_951",16,1996,"S",19951024,19960718,"H",951,1,"L",0,NA,2,NA,NA,0,NA,NA,NA,NA,3,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_952",16,1996,"S",19951024,19960718,"H",952,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_953",16,1996,"S",19951024,19960718,"H",953,11,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_954",16,1996,"S",19951024,19960718,"H",954,3,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_955",16,1996,"S",19951024,19960718,"H",955,3,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1996_16_956",16,1996,"S",19951024,19960718,"H",956,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_957",16,1996,"S",19951024,19960718,"H",957,4,"L",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_958",16,1996,"S",19951024,19960718,"H",958,4,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_959",16,1996,"S",19951024,19960718,"H",959,6,"L",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_960",16,1996,"S",19951024,19960718,"H",960,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_961",16,1996,"S",19951024,19960718,"H",961,4,"L",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_962",16,1996,"S",19951024,19960718,"H",962,27,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_963",16,1996,"S",19951024,19960718,"H",963,16,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_964",16,1996,"S",19951024,19960718,"H",964,21,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,26,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_965",16,1996,"S",19951024,19960718,"H",965,91,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1996_16_966",16,1996,"S",19951024,19960718,"H",966,67,"H",0,NA,5,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_967",16,1996,"S",19951024,19960718,"H",967,32,"M",0,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_968",16,1996,"S",19951024,19960718,"H",968,15,"M",0,NA,8,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_969",16,1996,"S",19951024,19960718,"M",969,6,"L",0,NA,9,NA,NA,0,NA,NA,NA,NA,5,NA,7,0,0,0,0,0,NA,"1 empty Hemlock cone","N"
"1996_16_970",16,1996,"S",19951024,19960718,"M",970,31,"M",0,NA,8,NA,NA,1,NA,NA,NA,NA,20,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_971",16,1996,"S",19951024,19960718,"M",971,10,"L",0,NA,14,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_972",16,1996,"S",19951024,19960718,"M",972,15,"M",0,NA,25,NA,NA,0,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_973",16,1996,"S",19951024,19960718,"M",973,3,"L",0,NA,28,NA,NA,0,NA,NA,NA,NA,29,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_974",16,1996,"S",19951024,19960718,"M",974,15,"M",0,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,31,0,0,0,0,0,NA,NA,"N"
"1996_16_975",16,1996,"S",19951024,19960718,"M",975,27,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,16,NA,9,10,0,0,0,0,NA,NA,"N"
"1996_16_976",16,1996,"S",19951024,19960718,"M",976,29,"M",0,NA,31,NA,NA,0,NA,NA,NA,NA,24,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_16_977",16,1996,"S",19951024,19960718,"M",977,42,"M",0,NA,3,NA,NA,0,NA,NA,NA,NA,8,NA,8,0,0,0,0,0,NA,"1 spruce cone; empty","N"
"1996_16_978",16,1996,"S",19951024,19960718,"M",978,40,"M",0,NA,16,NA,NA,0,NA,NA,NA,NA,16,NA,3,0,0,0,0,0,NA,NA,"N"
"1996_16_979",16,1996,"S",19951024,19960718,"M",979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipped over","Y"
"1996_16_980",16,1996,"S",19951024,19960718,"M",980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipped over","Y"
"1996_16_981",16,1996,"S",19951024,19960718,"M",981,42,"M",0,NA,5,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1996_16_982",16,1996,"S",19951024,19960718,"M",982,3,"L",0,NA,31,NA,NA,0,NA,NA,NA,NA,14,NA,NA,0,0,0,0,0,NA,NA,"N"
"1996_16_983",16,1996,"S",19951024,19960718,"M",983,106,"H",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,NA,NA,"N"
"1996_17_934",17,1996,"F",19960718,19961112,"M",934,32,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,47,NA,7,0,0,0,0,0,NA,"6 Tiny Hem cones closed","N"
"1996_17_935",17,1996,"F",19960718,19961112,"M",935,8,"L",1,NA,0,NA,NA,0,NA,NA,NA,NA,1,NA,0,3,0,0,0,0,NA,NA,"N"
"1996_17_936",17,1996,"F",19960718,19961112,"M",936,25,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,3,NA,7,0,0,0,0,0,NA,"10 tiny Hem cones-closed","N"
"1996_17_937",17,1996,"F",19960718,19961112,"M",937,18,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,30,NA,1,0,0,0,0,0,NA,"5 tiny hem cones closed; 1 tiny hem cone open","N"
"1996_17_938",17,1996,"F",19960718,19961112,"M",938,9,"L",2,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,0,0,0,0,NA,NA,"N"
"1996_17_939",17,1996,"F",19960718,19961112,"M",939,24,"M",4,NA,0,NA,NA,2,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_940",17,1996,"F",19960718,19961112,"M",940,8,"L",5,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_941",17,1996,"F",19960718,19961112,"M",941,5,"L",2,NA,0,NA,NA,1,NA,NA,NA,NA,3,NA,3,0,0,0,0,0,NA,"8 Hem cones 6 were open","N"
"1996_17_942",17,1996,"F",19960718,19961112,"M",942,33,"M",9,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,NA,NA,"N"
"1996_17_943",17,1996,"F",19960718,19961112,"M",943,43,"M",29,NA,0,NA,NA,9,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1996_17_944",17,1996,"F",19960718,19961112,"H",944,11,"M",6,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"1 hem cone  ","N"
"1996_17_945",17,1996,"F",19960718,19961112,"H",945,1,"L",9,NA,0,NA,NA,7,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_946",17,1996,"F",19960718,19961112,"H",946,5,"L",10,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_947",17,1996,"F",19960718,19961112,"H",947,11,"M",16,NA,0,NA,NA,3,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_948",17,1996,"F",19960718,19961112,"H",948,6,"L",9,NA,0,NA,NA,10,NA,NA,NA,NA,0,NA,0,1,0,0,0,0,NA,NA,"N"
"1996_17_949",17,1996,"F",19960718,19961112,"H",949,18,"M",19,NA,0,NA,NA,4,NA,NA,NA,NA,0,NA,0,1,0,0,0,0,NA,NA,"N"
"1996_17_950",17,1996,"F",19960718,19961112,"H",950,23,"M",18,NA,0,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_951",17,1996,"F",19960718,19961112,"H",951,1,"L",18,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"3 Hemlock cones; 1 open","N"
"1996_17_952",17,1996,"F",19960718,19961112,"H",952,9,"L",5,NA,0,NA,NA,1,NA,NA,NA,NA,3,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_953",17,1996,"F",19960718,19961112,"H",953,21,"M",7,NA,0,NA,NA,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_954",17,1996,"F",19960718,19961112,"H",954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipped over","Y"
"1996_17_955",17,1996,"F",19960718,19961112,"H",955,4,"L",17,NA,0,NA,NA,5,NA,NA,NA,NA,6,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_956",17,1996,"F",19960718,19961112,"H",956,1,"L",15,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_957",17,1996,"F",19960718,19961112,"H",957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipped over","Y"
"1996_17_958",17,1996,"F",19960718,19961112,"H",958,4,"L",22,NA,0,NA,NA,2,NA,NA,NA,NA,3,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_959",17,1996,"F",19960718,19961112,"H",959,6,"L",17,NA,0,NA,NA,6,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_960",17,1996,"F",19960718,19961112,"H",960,7,"L",3,NA,0,NA,NA,0,NA,NA,NA,NA,3,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_961",17,1996,"F",19960718,19961112,"H",961,4,"L",3,NA,0,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_962",17,1996,"F",19960718,19961112,"H",962,1,"L",12,NA,0,NA,NA,3,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_963",17,1996,"F",19960718,19961112,"H",963,8,"L",0,NA,0,NA,NA,5,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_964",17,1996,"F",19960718,19961112,"H",964,5,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_965",17,1996,"F",19960718,19961112,"H",965,69,"H",8,NA,0,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_966",17,1996,"F",19960718,19961112,"H",966,8,"L",27,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_967",17,1996,"F",19960718,19961112,"H",967,20,"M",23,NA,0,NA,NA,5,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_968",17,1996,"F",19960718,19961112,"H",968,25,"M",26,NA,0,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_969",17,1996,"F",19960718,19961112,"M",969,27,"M",16,NA,0,NA,NA,0,NA,NA,NA,NA,6,NA,1,0,0,0,0,0,NA,"1 Hem cone open","N"
"1996_17_970",17,1996,"F",19960718,19961112,"M",970,46,"M",29,NA,0,NA,NA,9,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"1996_17_971",17,1996,"F",19960718,19961112,"M",971,26,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,4,NA,0,0,0,0,0,1,"UNKN","1 unid maple","N"
"1996_17_972",17,1996,"F",19960718,19961112,"M",972,3,"L",2,NA,0,NA,NA,0,NA,NA,NA,NA,5,NA,1,1,0,0,0,0,NA,NA,"N"
"1996_17_973",17,1996,"F",19960718,19961112,"M",973,46,"M",1,NA,0,NA,NA,0,NA,NA,NA,NA,12,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_974",17,1996,"F",19960718,19961112,"M",974,0,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaver pond","Y"
"1996_17_975",17,1996,"F",19960718,19961112,"M",975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipped over","Y"
"1996_17_976",17,1996,"F",19960718,19961112,"M",976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipped over","Y"
"1996_17_977",17,1996,"F",19960718,19961112,"M",977,30,"M",1,NA,0,NA,NA,0,NA,NA,NA,NA,2,NA,28,3,0,0,0,0,NA,"1 spruce cone open; 3 tiny hem cone closed; 1 hem cone open","N"
"1996_17_978",17,1996,"F",19960718,19961112,"M",978,46,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,3,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_979",17,1996,"F",19960718,19961112,"M",979,38,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_980",17,1996,"F",19960718,19961112,"M",980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipped over","Y"
"1996_17_981",17,1996,"F",19960718,19961112,"M",981,40,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1996_17_982",17,1996,"F",19960718,19961112,"M",982,97,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,4,0,0,0,NA,NA,"N"
"1996_17_983",17,1996,"F",19960718,19961112,"M",983,118,"H",0,NA,0,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,"2 hem cones; 1 open; 1 tiny closed","N"
"1997_18_934",18,1997,"S",19961112,19970714,"M",934,5,"L",0,NA,4,NA,NA,0,NA,NA,NA,NA,45,NA,40,38,0,0,0,0,NA,NA,"N"
"1997_18_935",18,1997,"S",19961112,19970714,"M",935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spoiled","Y"
"1997_18_936",18,1997,"S",19961112,19970714,"M",936,11,"M",2,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,0,47,0,0,0,0,NA,NA,"N"
"1997_18_937",18,1997,"S",19961112,19970714,"M",937,16,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,17,34,0,0,0,0,NA,NA,"N"
"1997_18_938",18,1997,"S",19961112,19970714,"M",938,20,"M",0,NA,10,NA,NA,0,NA,NA,NA,NA,0,NA,0,29,0,0,0,0,NA,NA,"N"
"1997_18_939",18,1997,"S",19961112,19970714,"M",939,27,"M",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,11,0,0,0,0,NA,NA,"N"
"1997_18_940",18,1997,"S",19961112,19970714,"M",940,32,"M",0,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,0,17,0,0,0,0,NA,NA,"N"
"1997_18_941",18,1997,"S",19961112,19970714,"M",941,25,"M",0,NA,4,NA,NA,0,NA,NA,NA,NA,0,NA,54,8,0,0,0,0,NA,NA,"N"
"1997_18_942",18,1997,"S",19961112,19970714,"M",942,21,"M",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,3,0,0,0,0,NA,NA,"N"
"1997_18_943",18,1997,"S",19961112,19970714,"M",943,9,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,3,0,0,0,0,NA,NA,"N"
"1997_18_944",18,1997,"S",19961112,19970714,"H",944,15,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,2,0,0,0,0,NA,NA,"N"
"1997_18_945",18,1997,"S",19961112,19970714,"H",945,6,"L",1,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,3,0,0,0,0,NA,NA,"N"
"1997_18_946",18,1997,"S",19961112,19970714,"H",946,5,"L",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,2,0,0,0,0,NA,NA,"N"
"1997_18_947",18,1997,"S",19961112,19970714,"H",947,14,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1997_18_948",18,1997,"S",19961112,19970714,"H",948,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1997_18_949",18,1997,"S",19961112,19970714,"H",949,1,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1997_18_950",18,1997,"S",19961112,19970714,"H",950,1,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,0,0,0,0,NA,NA,"N"
"1997_18_951",18,1997,"S",19961112,19970714,"H",951,7,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,5,2,0,0,0,0,NA,NA,"N"
"1997_18_952",18,1997,"S",19961112,19970714,"H",952,15,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1997_18_953",18,1997,"S",19961112,19970714,"H",953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
"1997_18_954",18,1997,"S",19961112,19970714,"H",954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
"1997_18_955",18,1997,"S",19961112,19970714,"H",955,2,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,2,0,0,0,0,NA,NA,"N"
"1997_18_956",18,1997,"S",19961112,19970714,"H",956,4,"L",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,2,0,0,0,0,NA,NA,"N"
"1997_18_957",18,1997,"S",19961112,19970714,"H",957,0,"N",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1997_18_958",18,1997,"S",19961112,19970714,"H",958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
"1997_18_959",18,1997,"S",19961112,19970714,"H",959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
"1997_18_960",18,1997,"S",19961112,19970714,"H",960,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,2,0,0,0,0,NA,NA,"N"
"1997_18_961",18,1997,"S",19961112,19970714,"H",961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
"1997_18_962",18,1997,"S",19961112,19970714,"H",962,16,"M",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"1997_18_963",18,1997,"S",19961112,19970714,"H",963,8,"L",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,2,0,0,0,0,NA,NA,"N"
"1997_18_964",18,1997,"S",19961112,19970714,"H",964,22,"M",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,15,0,0,0,0,NA,NA,"N"
"1997_18_965",18,1997,"S",19961112,19970714,"H",965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
"1997_18_966",18,1997,"S",19961112,19970714,"H",966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
"1997_18_967",18,1997,"S",19961112,19970714,"H",967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped by bears","Y"
