"","DATE","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","PRCP","SNOW","SNWD","TMAX","TMIN","YEAR","MONTH","DAY","SEASON"
"24980",1990-12-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,1.8,8,24,4,1990,12,29,"DJF"
"24981",1990-12-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.89,0,4,34,24,1990,12,30,"DJF"
"24982",1990-12-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.3,0,3,51,33,1990,12,31,"DJF"
"24983",1991-01-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,3,42,6,1991,1,1,"DJF"
"24984",1991-01-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,3,21,-5,1991,1,2,"DJF"
"24985",1991-01-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,1.2,4,30,12,1991,1,3,"DJF"
"24986",1991-01-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0.7,4,27,8,1991,1,4,"DJF"
"24987",1991-01-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,23,10,1991,1,5,"DJF"
"24988",1991-01-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0.8,4,28,15,1991,1,6,"DJF"
"24989",1991-01-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,27,20,1991,1,7,"DJF"
"24990",1991-01-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,23,6,1991,1,8,"DJF"
"24991",1991-01-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.2,4,23,-17,1991,1,9,"DJF"
"24992",1991-01-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,2.5,6,24,-1,1991,1,10,"DJF"
"24993",1991-01-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,6,29,3,1991,1,11,"DJF"
"24994",1991-01-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.9,6,12,12,-6,1991,1,12,"DJF"
"24995",1991-01-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0.8,13,23,7,1991,1,13,"DJF"
"24996",1991-01-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.2,12,23,6,1991,1,14,"DJF"
"24997",1991-01-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0.2,12,22,6,1991,1,15,"DJF"
"24998",1991-01-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,33,20,1991,1,16,"DJF"
"24999",1991-01-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.42,0.3,11,34,28,1991,1,17,"DJF"
"25000",1991-01-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.24,5,16,36,27,1991,1,18,"DJF"
"25001",1991-01-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.18,3,17,28,15,1991,1,19,"DJF"
"25002",1991-01-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,15,21,-1,1991,1,20,"DJF"
"25003",1991-01-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.06,0.5,14,35,-5,1991,1,21,"DJF"
"25004",1991-01-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,14,26,-2,1991,1,22,"DJF"
"25005",1991-01-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,14,6,-21,1991,1,23,"DJF"
"25006",1991-01-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,1,14,17,-22,1991,1,24,"DJF"
"25007",1991-01-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0.8,15,22,13,1991,1,25,"DJF"
"25008",1991-01-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0.4,15,13,-17,1991,1,26,"DJF"
"25009",1991-01-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,1.5,16,20,0,1991,1,27,"DJF"
"25010",1991-01-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,1.3,16,28,10,1991,1,28,"DJF"
"25011",1991-01-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,15,35,18,1991,1,29,"DJF"
"25012",1991-01-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,1.8,17,31,12,1991,1,30,"DJF"
"25013",1991-01-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,1,17,35,23,1991,1,31,"DJF"
"25014",1991-02-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,1,17,26,10,1991,2,1,"DJF"
"25015",1991-02-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,16,13,1,1991,2,2,"DJF"
"25016",1991-02-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,15,43,-15,1991,2,3,"DJF"
"25017",1991-02-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,14,52,16,1991,2,4,"DJF"
"25018",1991-02-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,13,58,22,1991,2,5,"DJF"
"25019",1991-02-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,10,52,27,1991,2,6,"DJF"
"25020",1991-02-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0,9,52,27,1991,2,7,"DJF"
"25021",1991-02-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,8,41,32,1991,2,8,"DJF"
"25022",1991-02-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,46,29,1991,2,9,"DJF"
"25023",1991-02-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,38,28,1991,2,10,"DJF"
"25024",1991-02-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,32,18,1991,2,11,"DJF"
"25025",1991-02-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,19,4,1991,2,12,"DJF"
"25026",1991-02-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,1.8,9,15,-9,1991,2,13,"DJF"
"25027",1991-02-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,1,10,26,2,1991,2,14,"DJF"
"25028",1991-02-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.27,3,13,30,15,1991,2,15,"DJF"
"25029",1991-02-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.3,13,30,14,1991,2,16,"DJF"
"25030",1991-02-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.5,13,14,-13,1991,2,17,"DJF"
"25031",1991-02-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,13,28,2,1991,2,18,"DJF"
"25032",1991-02-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,1.4,14,33,-13,1991,2,19,"DJF"
"25033",1991-02-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,11,33,25,1991,2,20,"DJF"
"25034",1991-02-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.6,11,40,30,1991,2,21,"DJF"
"25035",1991-02-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,11,34,26,1991,2,22,"DJF"
"25036",1991-02-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.25,2.5,13,40,26,1991,2,23,"DJF"
"25037",1991-02-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,12,26,-6,1991,2,24,"DJF"
"25038",1991-02-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,1.6,14,24,-11,1991,2,25,"DJF"
"25039",1991-02-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,13,31,13,1991,2,26,"DJF"
"25040",1991-02-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,13,29,-12,1991,2,27,"DJF"
"25041",1991-02-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,1,14,25,7,1991,2,28,"DJF"
"25042",1991-03-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,1,15,29,6,1991,3,1,"MAM"
"25043",1991-03-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,11,54,23,1991,3,2,"MAM"
"25044",1991-03-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.49,0,9,51,33,1991,3,3,"MAM"
"25045",1991-03-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.83,0,8,39,34,1991,3,4,"MAM"
"25046",1991-03-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.25,0,7,38,33,1991,3,5,"MAM"
"25047",1991-03-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,7,37,21,1991,3,6,"MAM"
"25048",1991-03-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,0,5,47,10,1991,3,7,"MAM"
"25049",1991-03-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,5,46,22,1991,3,8,"MAM"
"25050",1991-03-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,25,4,1991,3,9,"MAM"
"25051",1991-03-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,28,5,1991,3,10,"MAM"
"25052",1991-03-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,25,9,1991,3,11,"MAM"
"25053",1991-03-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,26,10,1991,3,12,"MAM"
"25054",1991-03-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,33,14,1991,3,13,"MAM"
"25055",1991-03-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,40,5,1991,3,14,"MAM"
"25056",1991-03-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.13,1,5,38,15,1991,3,15,"MAM"
"25057",1991-03-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,41,27,1991,3,16,"MAM"
"25058",1991-03-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,4,44,17,1991,3,17,"MAM"
"25059",1991-03-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,3,50,13,1991,3,18,"MAM"
"25060",1991-03-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,3,41,23,1991,3,19,"MAM"
"25061",1991-03-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.2,3,46,31,1991,3,20,"MAM"
"25062",1991-03-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,37,27,1991,3,21,"MAM"
"25063",1991-03-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.38,5,7,37,12,1991,3,22,"MAM"
"25064",1991-03-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0,5,36,24,1991,3,23,"MAM"
"25065",1991-03-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.98,3,8,35,27,1991,3,24,"MAM"
"25066",1991-03-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0.2,7,40,28,1991,3,25,"MAM"
"25067",1991-03-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,6,37,32,1991,3,26,"MAM"
"25068",1991-03-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,45,29,1991,3,27,"MAM"
"25069",1991-03-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.23,0,4,39,30,1991,3,28,"MAM"
"25070",1991-03-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,2,47,38,1991,3,29,"MAM"
"25071",1991-03-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,42,27,1991,3,30,"MAM"
"25072",1991-03-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,33,19,1991,3,31,"MAM"
"25073",1991-04-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,41,6,1991,4,1,"MAM"
"25074",1991-04-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0.6,1,39,20,1991,4,2,"MAM"
"25075",1991-04-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,38,28,1991,4,3,"MAM"
"25076",1991-04-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,44,24,1991,4,4,"MAM"
"25077",1991-04-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,65,20,1991,4,5,"MAM"
"25078",1991-04-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,61,27,1991,4,6,"MAM"
"25079",1991-04-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,67,41,1991,4,7,"MAM"
"25080",1991-04-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,38,1991,4,8,"MAM"
"25081",1991-04-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.35,0,0,68,33,1991,4,9,"MAM"
"25082",1991-04-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.44,0,0,62,46,1991,4,10,"MAM"
"25083",1991-04-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,55,35,1991,4,11,"MAM"
"25084",1991-04-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,38,28,1991,4,12,"MAM"
"25085",1991-04-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,44,25,1991,4,13,"MAM"
"25086",1991-04-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,45,24,1991,4,14,"MAM"
"25087",1991-04-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,55,16,1991,4,15,"MAM"
"25088",1991-04-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.39,0,0,51,34,1991,4,16,"MAM"
"25089",1991-04-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,53,37,1991,4,17,"MAM"
"25090",1991-04-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,50,27,1991,4,18,"MAM"
"25091",1991-04-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,50,34,1991,4,19,"MAM"
"25092",1991-04-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,56,28,1991,4,20,"MAM"
"25093",1991-04-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.06,0,0,54,35,1991,4,21,"MAM"
"25094",1991-04-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.95,0,0,42,33,1991,4,22,"MAM"
"25095",1991-04-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.18,0,0,43,35,1991,4,23,"MAM"
"25096",1991-04-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,57,35,1991,4,24,"MAM"
"25097",1991-04-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,60,26,1991,4,25,"MAM"
"25098",1991-04-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,62,27,1991,4,26,"MAM"
"25099",1991-04-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,70,24,1991,4,27,"MAM"
"25100",1991-04-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,41,1991,4,28,"MAM"
"25101",1991-04-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,67,27,1991,4,29,"MAM"
"25102",1991-04-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,70,40,1991,4,30,"MAM"
"25103",1991-05-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.29,0,0,65,48,1991,5,1,"MAM"
"25104",1991-05-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.23,0,0,71,33,1991,5,2,"MAM"
"25105",1991-05-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0,0,52,34,1991,5,3,"MAM"
"25106",1991-05-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0,0,46,35,1991,5,4,"MAM"
"25107",1991-05-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,55,35,1991,5,5,"MAM"
"25108",1991-05-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0,0,66,25,1991,5,6,"MAM"
"25109",1991-05-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.54,0,0,63,37,1991,5,7,"MAM"
"25110",1991-05-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,51,41,1991,5,8,"MAM"
"25111",1991-05-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,51,40,1991,5,9,"MAM"
"25112",1991-05-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,59,29,1991,5,10,"MAM"
"25113",1991-05-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,35,1991,5,11,"MAM"
"25114",1991-05-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,29,1991,5,12,"MAM"
"25115",1991-05-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,49,1991,5,13,"MAM"
"25116",1991-05-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,33,1991,5,14,"MAM"
"25117",1991-05-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,41,1991,5,15,"MAM"
"25118",1991-05-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,32,1991,5,16,"MAM"
"25119",1991-05-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,86,38,1991,5,17,"MAM"
"25120",1991-05-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.44,0,0,82,51,1991,5,18,"MAM"
"25121",1991-05-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,60,33,1991,5,19,"MAM"
"25122",1991-05-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,68,25,1991,5,20,"MAM"
"25123",1991-05-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,28,1991,5,21,"MAM"
"25124",1991-05-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,38,1991,5,22,"MAM"
"25125",1991-05-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,47,1991,5,23,"MAM"
"25126",1991-05-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,81,35,1991,5,24,"MAM"
"25127",1991-05-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,85,52,1991,5,25,"MAM"
"25128",1991-05-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0,0,75,58,1991,5,26,"MAM"
"25129",1991-05-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.13,0,0,71,39,1991,5,27,"MAM"
"25130",1991-05-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,0,73,56,1991,5,28,"MAM"
"25131",1991-05-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,62,1991,5,29,"MAM"
"25132",1991-05-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,49,1991,5,30,"MAM"
"25133",1991-05-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.68,0,0,76,56,1991,5,31,"MAM"
"25134",1991-06-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.25,0,0,75,60,1991,6,1,"JJA"
"25135",1991-06-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,51,1991,6,2,"JJA"
"25136",1991-06-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,40,1991,6,3,"JJA"
"25137",1991-06-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0,0,71,42,1991,6,4,"JJA"
"25138",1991-06-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,62,42,1991,6,5,"JJA"
"25139",1991-06-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,59,34,1991,6,6,"JJA"
"25140",1991-06-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,31,1991,6,7,"JJA"
"25141",1991-06-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,35,1991,6,8,"JJA"
"25142",1991-06-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,41,1991,6,9,"JJA"
"25143",1991-06-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,75,47,1991,6,10,"JJA"
"25144",1991-06-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,82,42,1991,6,11,"JJA"
"25145",1991-06-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.12,0,0,78,60,1991,6,12,"JJA"
"25146",1991-06-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.59,0,0,68,52,1991,6,13,"JJA"
"25147",1991-06-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,61,41,1991,6,14,"JJA"
"25148",1991-06-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,35,1991,6,15,"JJA"
"25149",1991-06-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.53,0,0,78,43,1991,6,16,"JJA"
"25150",1991-06-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.54,0,0,73,62,1991,6,17,"JJA"
"25151",1991-06-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,62,1991,6,18,"JJA"
"25152",1991-06-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,79,49,1991,6,19,"JJA"
"25153",1991-06-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,84,48,1991,6,20,"JJA"
"25154",1991-06-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,52,1991,6,21,"JJA"
"25155",1991-06-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,74,51,1991,6,22,"JJA"
"25156",1991-06-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,64,52,1991,6,23,"JJA"
"25157",1991-06-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,36,1991,6,24,"JJA"
"25158",1991-06-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,35,1991,6,25,"JJA"
"25159",1991-06-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,37,1991,6,26,"JJA"
"25160",1991-06-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,82,42,1991,6,27,"JJA"
"25161",1991-06-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,85,49,1991,6,28,"JJA"
"25162",1991-06-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,87,55,1991,6,29,"JJA"
"25163",1991-06-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.25,0,0,81,65,1991,6,30,"JJA"
"25164",1991-07-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,51,1991,7,1,"JJA"
"25165",1991-07-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,35,1991,7,2,"JJA"
"25166",1991-07-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,75,35,1991,7,3,"JJA"
"25167",1991-07-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,51,1991,7,4,"JJA"
"25168",1991-07-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,0,0,73,52,1991,7,5,"JJA"
"25169",1991-07-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.88,0,0,66,52,1991,7,6,"JJA"
"25170",1991-07-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,78,55,1991,7,7,"JJA"
"25171",1991-07-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.37,0,0,79,52,1991,7,8,"JJA"
"25172",1991-07-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.64,0,0,78,54,1991,7,9,"JJA"
"25173",1991-07-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,68,46,1991,7,10,"JJA"
"25174",1991-07-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,0,74,39,1991,7,11,"JJA"
"25175",1991-07-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,0,0,71,47,1991,7,12,"JJA"
"25176",1991-07-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,40,1991,7,13,"JJA"
"25177",1991-07-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.3,0,0,77,58,1991,7,14,"JJA"
"25178",1991-07-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,53,1991,7,15,"JJA"
"25179",1991-07-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,43,1991,7,16,"JJA"
"25180",1991-07-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,41,1991,7,17,"JJA"
"25181",1991-07-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,44,1991,7,18,"JJA"
"25182",1991-07-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,86,58,1991,7,19,"JJA"
"25183",1991-07-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,89,56,1991,7,20,"JJA"
"25184",1991-07-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,89,63,1991,7,21,"JJA"
"25185",1991-07-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,83,62,1991,7,22,"JJA"
"25186",1991-07-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.42,0,0,80,56,1991,7,23,"JJA"
"25187",1991-07-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,85,62,1991,7,24,"JJA"
"25188",1991-07-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,51,1991,7,25,"JJA"
"25189",1991-07-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,81,49,1991,7,26,"JJA"
